work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size,Salary_USD_K,BenchmarkScope
2023,Data Science Manager,Data Science and Research,USD,272400,272400,United States,Executive,Full-time,In-person,United States,L,272.4,Data & Analytics Market Benchmark
2023,Data Science Manager,Data Science and Research,USD,140100,140100,United States,Executive,Full-time,In-person,United States,L,140.1,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,154000,154000,United States,Mid-level,Full-time,In-person,United States,M,154,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,103000,103000,United States,Mid-level,Full-time,In-person,United States,M,103,Data & Analytics Market Benchmark
2023,Machine Learning Engineer,Machine Learning and AI,USD,223600,223600,United States,Senior,Full-time,In-person,United States,L,223.6,Data & Analytics Market Benchmark
2023,Machine Learning Engineer,Machine Learning and AI,USD,115000,115000,United States,Senior,Full-time,In-person,United States,L,115,Data & Analytics Market Benchmark
2023,Business Intelligence Analyst,BI and Visualization,USD,80750,80750,Canada,Mid-level,Full-time,In-person,Canada,M,80.8,Data & Analytics Market Benchmark
2023,Business Intelligence Analyst,BI and Visualization,USD,48450,48450,Canada,Mid-level,Full-time,In-person,Canada,M,48.5,Data & Analytics Market Benchmark
2023,BI Developer,BI and Visualization,USD,85600,85600,United States,Entry-level,Full-time,In-person,United States,M,85.6,Data & Analytics Market Benchmark
2023,BI Developer,BI and Visualization,USD,57000,57000,United States,Entry-level,Full-time,In-person,United States,M,57,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,190400,190400,United States,Senior,Full-time,In-person,United States,M,190.4,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,112000,112000,United States,Senior,Full-time,In-person,United States,M,112,Data & Analytics Market Benchmark
2023,Data Strategist,Data Architecture and Modeling,USD,119636,119636,United States,Senior,Full-time,Remote,United States,M,119.6,Data & Analytics Market Benchmark
2023,Data Strategist,Data Architecture and Modeling,USD,70374,70374,United States,Senior,Full-time,Remote,United States,M,70.4,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,304750,304750,United States,Senior,Full-time,In-person,United States,M,304.8,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,160000,160000,United States,Senior,Full-time,In-person,United States,M,160,Data & Analytics Market Benchmark
2023,Data Analyst,Data Analysis,USD,98873,98873,United States,Mid-level,Full-time,In-person,United States,M,98.9,Data & Analytics Market Benchmark
2023,Data Analyst,Data Analysis,USD,58161,58161,United States,Mid-level,Full-time,In-person,United States,M,58.2,Data & Analytics Market Benchmark
2023,Analytics Engineer,Leadership and Management,USD,138000,138000,United States,Senior,Full-time,In-person,United States,M,138,Data & Analytics Market Benchmark
2023,Analytics Engineer,Leadership and Management,USD,85500,85500,United States,Senior,Full-time,In-person,United States,M,85.5,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,307100,307100,United States,Senior,Full-time,In-person,United States,M,307.1,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,216800,216800,United States,Senior,Full-time,In-person,United States,M,216.8,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,153600,153600,United States,Senior,Full-time,In-person,United States,M,153.6,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,106800,106800,United States,Senior,Full-time,In-person,United States,M,106.8,Data & Analytics Market Benchmark
2023,Data Analyst,Data Analysis,USD,250000,250000,United States,Mid-level,Full-time,In-person,United States,M,250,Data & Analytics Market Benchmark
2023,Data Analyst,Data Analysis,USD,125000,125000,United States,Mid-level,Full-time,In-person,United States,M,125,Data & Analytics Market Benchmark
2023,Machine Learning Engineer,Machine Learning and AI,USD,280000,280000,United States,Senior,Full-time,In-person,United States,M,280,Data & Analytics Market Benchmark
2023,Machine Learning Engineer,Machine Learning and AI,USD,180000,180000,United States,Senior,Full-time,In-person,United States,M,180,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,160000,160000,United States,Executive,Full-time,In-person,United States,M,160,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,130000,130000,United States,Executive,Full-time,In-person,United States,M,130,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,180000,180000,United States,Senior,Full-time,In-person,United States,M,180,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,162000,162000,United States,Senior,Full-time,In-person,United States,M,162,Data & Analytics Market Benchmark
2023,Business Intelligence Engineer,BI and Visualization,USD,185000,185000,United States,Senior,Full-time,In-person,United States,L,185,Data & Analytics Market Benchmark
2023,Business Intelligence Engineer,BI and Visualization,USD,79600,79600,United States,Senior,Full-time,In-person,United States,L,79.6,Data & Analytics Market Benchmark
2023,Data Analyst,Data Analysis,USD,164640,164640,United States,Senior,Full-time,In-person,United States,M,164.6,Data & Analytics Market Benchmark
2023,Data Analyst,Data Analysis,USD,131712,131712,United States,Senior,Full-time,In-person,United States,M,131.7,Data & Analytics Market Benchmark
2023,Data Analyst,Data Analysis,USD,74800,74800,United States,Mid-level,Full-time,In-person,United States,M,74.8,Data & Analytics Market Benchmark
2023,Data Analyst,Data Analysis,USD,63600,63600,United States,Mid-level,Full-time,In-person,United States,M,63.6,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,138510,138510,United States,Mid-level,Full-time,In-person,United States,M,138.5,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,95490,95490,United States,Mid-level,Full-time,In-person,United States,M,95.5,Data & Analytics Market Benchmark
2023,Machine Learning Engineer,Machine Learning and AI,GBP,75000,92280,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,92.3,Data & Analytics Market Benchmark
2023,Machine Learning Engineer,Machine Learning and AI,GBP,55000,67672,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,67.7,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,280000,280000,United States,Senior,Full-time,In-person,United States,M,280,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,160000,160000,United States,Senior,Full-time,In-person,United States,M,160,Data & Analytics Market Benchmark
2023,Machine Learning Engineer,Machine Learning and AI,USD,170000,170000,United States,Senior,Full-time,In-person,United States,M,170,Data & Analytics Market Benchmark
2023,Machine Learning Engineer,Machine Learning and AI,USD,140000,140000,United States,Senior,Full-time,In-person,United States,M,140,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,137500,137500,United States,Senior,Full-time,In-person,United States,M,137.5,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,81500,81500,United States,Senior,Full-time,In-person,United States,M,81.5,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,253792,253792,United States,Senior,Full-time,In-person,United States,M,253.8,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,158620,158620,United States,Senior,Full-time,In-person,United States,M,158.6,Data & Analytics Market Benchmark
2023,Business Intelligence Specialist,BI and Visualization,USD,259900,259900,United States,Senior,Full-time,In-person,United States,M,259.9,Data & Analytics Market Benchmark
2023,Business Intelligence Specialist,BI and Visualization,USD,139200,139200,United States,Senior,Full-time,In-person,United States,M,139.2,Data & Analytics Market Benchmark
2023,Machine Learning Infrastructure Engineer,Machine Learning and AI,GBP,96000,118118,United Kingdom,Senior,Full-time,Remote,United Kingdom,M,118.1,Data & Analytics Market Benchmark
2023,Machine Learning Infrastructure Engineer,Machine Learning and AI,GBP,65000,79976,United Kingdom,Senior,Full-time,Remote,United Kingdom,M,80,Data & Analytics Market Benchmark
2023,Research Scientist,Data Science and Research,USD,293000,293000,United States,Senior,Full-time,In-person,United States,M,293,Data & Analytics Market Benchmark
2023,Research Scientist,Data Science and Research,USD,185000,185000,United States,Senior,Full-time,In-person,United States,M,185,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,180000,180000,United States,Senior,Full-time,In-person,United States,M,180,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,90000,90000,United States,Senior,Full-time,In-person,United States,M,90,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,165000,165000,United States,Senior,Full-time,In-person,United States,M,165,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,115500,115500,United States,Senior,Full-time,In-person,United States,M,115.5,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,110000,110000,United States,Senior,Full-time,In-person,United States,M,110,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,70000,70000,United States,Senior,Full-time,In-person,United States,M,70,Data & Analytics Market Benchmark
2023,Research Analyst,Data Science and Research,USD,142000,142000,United States,Mid-level,Full-time,In-person,United States,M,142,Data & Analytics Market Benchmark
2023,Research Analyst,Data Science and Research,USD,102000,102000,United States,Mid-level,Full-time,In-person,United States,M,102,Data & Analytics Market Benchmark
2023,Data Quality Engineer,Data Quality and Operations,USD,141600,141600,United States,Senior,Full-time,In-person,United States,M,141.6,Data & Analytics Market Benchmark
2023,Data Quality Engineer,Data Quality and Operations,USD,121400,121400,United States,Senior,Full-time,In-person,United States,M,121.4,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,240000,240000,United States,Senior,Full-time,In-person,United States,M,240,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,170000,170000,United States,Senior,Full-time,In-person,United States,M,170,Data & Analytics Market Benchmark
2023,Applied Scientist,Data Science and Research,USD,222200,222200,United States,Senior,Full-time,In-person,United States,L,222.2,Data & Analytics Market Benchmark
2023,Applied Scientist,Data Science and Research,USD,136000,136000,United States,Senior,Full-time,In-person,United States,L,136,Data & Analytics Market Benchmark
2023,Data Analyst,Data Analysis,USD,55000,55000,United States,Mid-level,Full-time,In-person,United States,M,55,Data & Analytics Market Benchmark
2023,Data Analyst,Data Analysis,USD,49000,49000,United States,Mid-level,Full-time,In-person,United States,M,49,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,135000,135000,United States,Senior,Full-time,Remote,United States,M,135,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,110000,110000,United States,Senior,Full-time,Remote,United States,M,110,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,200000,200000,United States,Senior,Full-time,Remote,United States,M,200,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,180000,180000,United States,Senior,Full-time,Remote,United States,M,180,Data & Analytics Market Benchmark
2023,Director of Data Science,Data Science and Research,GBP,200000,246080,United Kingdom,Executive,Full-time,Remote,United Kingdom,M,246.1,Data & Analytics Market Benchmark
2023,Director of Data Science,Data Science and Research,GBP,150000,184560,United Kingdom,Executive,Full-time,Remote,United Kingdom,M,184.6,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,168000,168000,United States,Senior,Full-time,Remote,United States,M,168,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,130000,130000,United States,Senior,Full-time,Remote,United States,M,130,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,105000,105000,United States,Entry-level,Full-time,In-person,United States,M,105,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,70000,70000,United States,Entry-level,Full-time,In-person,United States,M,70,Data & Analytics Market Benchmark
